종목명,코드,시장,섹터,현재가,갭일,갭후일수,갭크기%,거래량배수,갭시가,갭저가,박스고점,박스저점,횡보주,횡보폭%,6개월고점,성곽돌파,완전돌파,갭유지,갭시가대비%,박스위%,막돌파,사상최고가,최고가대비%,52주고점대비%,신규상장,상대강도,갭점수,투자포인트,소개
恒通股份,603223.SS,CN,미분류,9.8,2026-05-25,80,2.71,4.72,10.99,10.98,10.7,8.25,7.0,29.7,11.74,False,True,False,-10.83,-8.41,False,20.36,-51.9,36.2,False,34.0,54.0,- · 박스 7주 · 폭 30% · 완전돌파 · 주가강도 34점,-
"Guardant Health, Inc. - Common Stock",GH,US,미분류,175.65,2026-05-20,80,2.7,2.23,100.84,100.48,100.73,74.55,12.0,35.1,120.74,False,False,True,74.19,74.38,False,181.07,-3.0,2.0,False,96.0,53.0,- · 박스 12주 · 폭 35% · 주가강도 상위 4% (최상위권),-
正业科技,300410.SZ,CN,미분류,8.83,2026-05-25,80,6.67,3.89,11.67,11.03,11.37,8.06,6.0,41.1,11.37,True,False,False,-24.34,-22.34,False,38.3,-76.9,35.2,False,17.0,53.0,- · 박스 6주 · 폭 41% · 주가강도 17점,-
CENTRAL NEW EGY,1735.HK,HK,미분류,8.2,2026-05-21,80,5.32,2.81,10.3,9.03,10.2,7.86,23.0,29.8,11.37,False,False,False,-20.34,-19.56,False,12.66,-35.2,27.8,False,34.0,52.0,- · 박스 23주 · 폭 30% · 주가강도 34점,-
三祥新材,603663.SS,CN,미분류,43.43,2026-05-25,80,4.97,3.35,37.86,36.51,36.06,27.96,9.0,29.0,40.64,False,True,True,14.72,20.42,False,75.61,-42.6,42.6,False,78.0,49.0,- · 박스 9주 · 폭 29% · 완전돌파 · 주가강도 78점,-
播恩集团,001366.SZ,CN,미분류,12.78,2026-05-25,80,2.97,3.04,17.0,16.21,16.51,13.55,6.0,21.8,17.34,False,False,False,-24.82,-22.59,False,23.23,-45.0,31.3,False,34.0,49.0,- · 박스 6주 · 폭 22% · 주가강도 34점,-
双成药业,002693.SZ,CN,미분류,8.55,2026-05-25,80,7.77,2.98,11.37,10.97,11.36,7.87,6.0,44.3,11.36,True,False,False,-24.8,-24.74,False,40.98,-79.1,31.2,False,46.0,49.0,- · 박스 6주 · 폭 44% · 주가강도 46점,-
昌红科技,300151.SZ,CN,미분류,18.88,2026-05-25,80,3.93,2.74,22.5,22.33,21.98,15.63,6.0,40.6,21.98,True,True,False,-16.09,-14.1,False,44.2,-57.3,32.0,False,51.0,49.0,- · 박스 6주 · 폭 41% · 완전돌파 · 주가강도 51점,-
四方达,300179.SZ,CN,미분류,41.78,2026-05-25,80,2.78,2.13,33.32,31.61,32.42,22.5,6.0,44.1,32.42,True,False,True,25.39,28.87,False,66.0,-36.7,36.7,False,97.0,45.0,- · 박스 6주 · 폭 44% · 주가강도 상위 3% (최상위권),-
新安股份,600596.SS,CN,미분류,12.51,2026-05-25,80,3.09,3.1,13.67,12.98,13.26,10.4,9.0,27.5,14.04,False,False,False,-8.49,-5.66,False,33.93,-63.1,32.0,False,34.0,43.0,- · 박스 9주 · 폭 28% · 주가강도 34점,-
宸展光电,003019.SZ,CN,미분류,27.18,2026-05-25,80,3.02,2.74,39.25,38.81,38.81,30.42,7.0,27.6,38.81,True,False,False,-30.75,-29.97,False,47.49,-42.8,42.8,False,9.0,43.0,- · 박스 7주 · 폭 28% · 주가강도 9점,-
盈方微,000670.SZ,CN,미분류,7.24,2026-05-25,80,2.36,2.8,9.11,9.01,9.06,7.02,7.0,29.1,11.23,False,False,False,-20.53,-20.09,False,24.18,-70.1,35.5,False,15.0,39.0,- · 박스 7주 · 폭 29% · 주가강도 15점,-
新化股份,603867.SS,CN,미분류,28.99,2026-05-25,80,2.02,1.67,43.0,41.6,42.15,29.82,6.0,41.3,42.15,True,False,False,-32.58,-31.22,False,43.98,-34.1,34.1,False,21.0,38.0,- · 박스 6주 · 폭 41% · 주가강도 21점,-
美联新材,300586.SZ,CN,미분류,9.4,2026-05-25,80,2.59,1.93,12.69,11.82,12.56,8.87,7.0,41.6,12.56,True,False,False,-25.93,-25.16,False,19.91,-52.8,46.0,False,8.0,38.0,- · 박스 7주 · 폭 42% · 주가강도 8점,-
浩通科技,301026.SZ,CN,미분류,19.1,2026-05-25,80,3.08,2.48,26.29,24.44,26.04,20.31,6.0,28.2,29.94,False,False,False,-27.36,-26.66,False,61.22,-68.8,36.2,False,20.0,34.0,- · 박스 6주 · 폭 28% · 주가강도 20점,-
福莱蒽特,605566.SS,CN,미분류,25.07,2026-05-22,81,10.01,4.91,41.34,33.97,38.63,26.94,7.0,43.4,38.63,True,False,False,-39.36,-35.1,False,52.93,-52.6,52.6,False,4.0,62.0,- · 박스 7주 · 폭 43% · 주가강도 4점,-
"Agilysys, Inc. - Common Stock",AGYS,US,미분류,104.64,2026-05-19,81,29.86,9.66,91.16,76.67,77.1,61.5,10.0,25.4,129.52,False,False,True,14.79,35.72,False,145.25,-28.0,28.0,False,57.0,58.0,- · 박스 10주 · 폭 25% · 주가강도 57점,-
和泰机电,001225.SZ,CN,미분류,43.38,2026-05-22,81,2.31,3.15,55.0,55.0,54.42,44.75,9.0,21.6,89.05,False,True,False,-21.13,-20.29,False,89.05,-51.3,51.3,False,30.0,55.0,- · 박스 9주 · 폭 22% · 완전돌파 · 주가강도 30점,-
联创电子,002036.SZ,CN,미분류,6.15,2026-05-22,81,7.8,6.24,10.09,9.52,9.56,7.61,8.0,25.6,12.98,False,False,False,-39.05,-35.67,False,25.79,-76.2,52.6,False,2.0,54.0,- · 박스 8주 · 폭 26% · 주가강도 2점,-
세아베스틸지주,001430.KS,KR,미분류,43250.0,2026-05-19,81,11.13,2.54,83900.0,69300.0,78500.0,62000.0,7.0,26.6,92500.0,False,False,False,-48.45,-44.9,False,92500.0,-53.2,53.2,False,50.0,49.0,- · 박스 7주 · 폭 27% · 주가강도 50점,-
"Dominion Energy, Inc. Common Stock",D,US,미분류,63.87,2026-05-18,82,11.19,9.19,68.64,66.45,67.57,55.85,40.0,21.0,67.57,True,False,False,-6.95,-5.48,False,90.89,-29.7,12.5,False,36.0,75.0,- · 박스 40주 · 폭 21% · 주가강도 36점,-
"LiveRamp Holdings, Inc. Common Stock",RAMP,US,미분류,37.61,2026-05-18,82,27.44,21.03,37.8,37.72,30.94,24.24,12.0,27.6,30.94,True,True,True,-0.5,21.56,False,87.38,-57.0,1.6,False,64.0,72.0,- · 박스 12주 · 폭 28% · 완전돌파 · 주가강도 64점,-
晶方科技,603005.SS,CN,미분류,29.03,2026-05-21,82,9.92,5.19,40.45,36.06,36.8,25.92,40.0,42.0,36.8,True,False,False,-28.23,-21.11,False,80.73,-64.0,47.5,False,15.0,69.0,- · 박스 40주 · 폭 42% · 주가강도 15점,-
TSE2874,2874.T,JP,미분류,2178.0,2026-05-20,82,2.19,4.51,2335.0,2332.0,2285.0,1581.0,6.0,44.5,2285.0,True,True,False,-6.72,-4.68,False,2713.0,-19.7,19.7,False,86.0,62.0,- · 박스 6주 · 폭 44% · 완전돌파 · 주가강도 상위 14%,-
华安证券,600909.SS,CN,미분류,7.6,2026-05-21,82,4.68,6.11,6.93,6.93,6.85,5.42,13.0,26.4,7.85,False,True,True,9.67,10.95,False,13.94,-45.5,41.3,False,43.0,58.0,- · 박스 13주 · 폭 26% · 완전돌파 · 주가강도 43점,-
新泉股份,603179.SS,CN,미분류,36.92,2026-05-21,82,5.44,2.89,60.5,59.57,58.32,40.37,10.0,44.5,77.44,False,True,False,-38.98,-36.69,False,77.44,-52.3,52.3,False,6.0,51.0,- · 박스 10주 · 폭 44% · 완전돌파 · 주가강도 6점,-
法拉电子,600563.SS,CN,미분류,124.72,2026-05-21,82,3.47,2.75,168.0,156.19,162.36,112.78,9.0,44.0,162.36,True,False,False,-25.76,-23.18,False,261.2,-52.3,37.3,False,30.0,43.0,- · 박스 9주 · 폭 44% · 주가강도 30점,-
潍柴重机,000880.SZ,CN,미분류,24.22,2026-05-21,82,4.46,2.93,37.0,33.89,35.42,25.48,10.0,39.0,40.38,False,False,False,-34.54,-31.62,False,41.12,-41.1,40.0,False,18.0,39.0,- · 박스 10주 · 폭 39% · 주가강도 18점,-
铂科新材,300811.SZ,CN,미분류,83.58,2026-05-21,82,2.28,1.59,75.36,74.29,75.35,53.61,6.0,40.6,75.35,True,False,True,10.91,10.92,False,113.0,-26.0,26.0,False,70.0,38.0,- · 박스 6주 · 폭 41% · 주가강도 70점,-
信德新材,301349.SZ,CN,미분류,44.05,2026-05-21,82,3.15,1.59,51.4,48.96,50.87,35.86,9.0,41.8,50.87,True,False,False,-14.3,-13.41,False,85.71,-48.6,46.1,False,48.0,38.0,- · 박스 9주 · 폭 42% · 주가강도 48점,-
LG,003550.KS,KR,미분류,114300.0,2026-05-15,83,29.4,8.18,151400.0,124200.0,118400.0,81800.0,16.0,44.7,118400.0,True,True,False,-24.5,-3.46,False,185900.0,-38.5,38.5,False,69.0,72.0,- · 박스 16주 · 폭 45% · 완전돌파 · 주가강도 69점,-
合百集团,000417.SZ,CN,미분류,5.61,2026-05-20,83,9.12,5.81,9.45,9.16,8.79,6.24,14.0,40.9,9.49,False,True,False,-40.63,-36.18,False,19.19,-70.8,48.0,False,6.0,68.0,- · 박스 14주 · 폭 41% · 완전돌파 · 주가강도 6점,-
The Magnum Ice Cream Company N.V. Ordi,MICC,US,미분류,19.18,2026-05-15,83,13.02,4.9,16.98,16.31,16.75,12.94,12.0,29.5,19.93,False,False,True,12.99,14.47,False,20.68,-7.3,7.3,True,,66.0,- · 박스 12주 · 폭 30%,-
艾华集团,603989.SS,CN,미분류,36.31,2026-05-20,83,2.31,5.55,24.76,24.36,24.2,16.69,6.0,45.0,24.2,True,True,True,46.65,50.04,False,58.0,-37.4,37.4,False,90.0,65.0,- · 박스 6주 · 폭 45% · 완전돌파 · 주가강도 상위 10% (최상위권),-
嘉环科技,603206.SS,CN,미분류,13.75,2026-05-20,83,3.66,10.48,21.8,19.95,21.03,14.73,40.0,42.8,21.03,True,False,False,-36.93,-34.62,False,30.62,-55.1,40.6,False,7.0,59.0,- · 박스 40주 · 폭 43% · 주가강도 7점,-
林洋能源,601222.SS,CN,미분류,5.86,2026-05-20,83,3.22,3.86,7.06,6.57,6.88,5.45,40.0,26.2,6.88,True,False,False,-17.0,-14.83,False,15.71,-62.7,17.0,False,32.0,54.0,- · 박스 40주 · 폭 26% · 주가강도 32점,-
TSE6098,6098.T,JP,미분류,16845.0,2026-05-19,83,2.19,2.6,9322.0,9308.0,9320.0,6865.0,6.0,35.8,9563.0,False,False,True,80.7,80.74,False,18215.0,-7.5,7.5,False,96.0,50.0,- · 박스 6주 · 폭 36% · 주가강도 상위 4% (최상위권),-
润达医疗,603108.SS,CN,미분류,9.3,2026-05-20,83,4.64,6.47,15.77,14.76,15.2,12.18,10.0,24.8,20.77,False,False,False,-41.03,-38.82,False,27.7,-66.4,55.2,False,4.0,48.0,- · 박스 10주 · 폭 25% · 주가강도 4점,-
TSE5201,5201.T,JP,미분류,5528.0,2026-05-19,83,5.41,1.61,6279.0,6177.0,6270.0,5290.0,9.0,18.5,6959.0,False,False,False,-11.96,-11.83,False,9030.0,-38.8,33.5,False,27.0,46.0,- · 박스 9주 · 폭 18% · 주가강도 27점,-
福莱新材,605488.SS,CN,미분류,28.0,2026-05-20,83,2.7,3.43,39.56,36.4,38.75,31.13,10.0,24.5,48.68,False,False,False,-29.22,-27.74,False,48.68,-42.5,42.5,False,12.0,43.0,- · 박스 10주 · 폭 24% · 주가강도 12점,-
"Cisco Systems, Inc. - Common Stock",CSCO,US,미분류,110.07,2026-05-14,84,15.39,3.27,117.55,113.97,102.01,70.54,27.0,44.6,102.01,True,True,False,-6.36,7.9,False,130.37,-15.6,15.6,False,70.0,70.0,- · 박스 27주 · 폭 45% · 완전돌파 · 주가강도 70점,-
